17	17	18	20	5	12	9	17	20	20	12	30	19	12	5	8	20	40	15	4	8	21	7	7	12	11	12	12	14	21	11	14	6	14	10	5	16	6	7	14	23	12	16	16	13	13	4	4	9	12	17	13	9	14	11	8	13	12	12	10	22	11	12	9	17	14	9	5	10	12	10	14	6	10	10	15	11	12	9	11	13	9	10	10	19	20	11	13	7	9	11	4	12	11	13	9	12	7	20	18	10	15	10	14	12	16	15	13	16	14	10	13	16	11	13	11	12	16	17	12	18	8	12	12	11	6	11	6	14	15	12	17	16	18	9	16	11	13	10	13	13	13	12	7	12	6	7	11	7	11	9	13	14	14	7	9	9	12	14	16	14	13	7	11	13	10	13	7	9	7	20	10	4	15	12	11	5	4	9	10	14	9	13	7	14	8	8	13	11	14	10	13	9	5	7	7	15	25	4	9	12	12	10	14	10	16	14	13	11	21	8	11	12	17	16	20	19	21	4	56	150	20	3	12	8	17	25	13	17	8	22	6	14	8	9	7	14	13	11	16	13	5	11	8	7	14	13	10	7	18	9	16	11	9	17	6	6	7	9	16	10	5	6	13	20	11	12	14	15	6	12	10	11	2	7	9	15	17	18	11	20	8	13	11	6	15	11	11	12	15	11	12	6	13	12	9	15	10	11	8
12	7	11	5	12	11	11	13	16	5	10	23	15	46	18	18	12	9	13	7	12	12	12	8	8	10	10	8	8	7	5	7	11	15	7	6	8	15	12	14	9	13	13	15	12	15	11	10	9	12	5	12	6	12	15	11	8	6	12	7	24	8	10	21	24	13	11	7	16	19	14	9	14	14	6	12	12	13	5	13	9	10	15	18	13	13	12	7	10	22	9	6	10	9	15	9	16	11	13	9	9	18	17	12	9	10	12	10	8	14	11	11	10	10	16	12	5	10	9	13	13	17	14	11	13	10	9	7	9	15	10	13	15	24	10	13	4	14	13	6	11	7	8	15	11	14	10	8	14	10	7	16	9	7	18	8	18	14	8	12	10	7	12	15	14	14	8	6	12	13	11	7	11	8	9	6	12	8	12	6	7	7	11	10	7	11	10	8	13	24	14	6	4	17	3	11	19	6	10	17	8	4	9	8	12	11	12	14	16	10	12	19	9	10	9	12	15	5	1	16	271	29	9	3	13	17	13	18	12	13	11	7	5	7	9	10	14	11	14	10	7	8	18	14	12	15	5	17	13	8	12	6	13	6	9	6	4	12	15	12	15	22	10	9	7	4	11	13	9	13	8	12	10	13	16	7	10	6	10	9	9	8	7	12	14	11	12	7	13	11	8	8	10	5	18	10	9	12	8	13
8	8	3	8	9	11	9	11	13	11	15	21	10	8	11	13	11	11	10	9	14	8	2	10	8	53	4	6	5	7	9	8	13	5	6	11	5	8	5	8	8	14	10	14	13	14	9	13	13	10	6	11	9	15	10	8	11	6	5	11	12	15	13	11	9	14	9	5	9	14	8	9	12	15	7	15	15	3	18	12	7	10	9	9	13	13	8	11	16	7	8	6	12	10	9	14	10	11	6	8	8	17	10	8	5	13	10	14	9	11	5	11	10	11	10	15	16	10	10	13	7	6	7	18	19	13	9	14	12	14	13	4	12	13	12	10	14	8	20	12	10	9	7	20	2	7	11	10	13	14	10	16	15	8	14	16	9	13	6	13	8	10	9	9	11	5	9	7	9	9	7	6	11	4	18	9	8	12	12	10	10	8	13	16	21	10	5	13	10	7	6	14	20	21	13	5	16	5	14	12	12	13	7	10	9	18	12	7	19	12	8	22	12	10	16	10	13	24	16	5	1	6	11	34	27	13	14	10	11	12	12	6	12	13	3	11	11	9	11	18	9	10	16	14	11	5	13	9	8	10	6	12	13	15	12	5	13	7	11	7	13	14	7	9	8	12	6	6	8	10	11	14	10	10	16	17	14	12	9	7	8	12	16	14	8	11	6	10	12	15	10	13	5	11	12	5	12	13	14	12
22	8	11	11	10	12	12	22	22	12	21	14	12	18	13	9	19	7	13	13	12	3	5	15	5	4	5	4	9	6	4	8	9	19	5	6	8	12	9	5	8	21	7	9	8	16	15	8	8	8	8	9	15	12	9	11	10	19	7	9	10	9	18	14	10	9	9	11	13	13	12	15	9	6	13	12	11	8	7	12	9	15	13	12	15	7	12	12	8	11	11	8	12	9	14	11	10	10	5	11	9	5	10	3	10	14	15	19	9	16	12	14	13	12	10	6	13	20	13	17	12	7	10	10	17	13	12	12	19	12	10	14	13	12	12	19	6	6	7	8	15	11	7	7	8	8	10	13	17	17	10	8	14	15	11	14	21	18	11	16	11	11	13	12	12	16	14	4	8	17	13	11	7	11	13	7	5	8	9	9	7	12	13	11	17	10	10	12	41	41	13	9	16	17	15	11	4	9	20	18	10	13	2	8	5	3	14	11	11	16	14	14	16	13	11	7	17	24	10	4	3	24	2	24	82	10	3	11	11	9	6	2	7	15	13	23	17	8	11	14	14	15	10	14	4	10	9	10	10	11	9	16	16	10	10	16	11	14	7	7	10	10	11	9	6	12	7	11	11	12	9	9	13	17	14	9	12	13	10	8	10	6	16	9	11	10	6	9	13	17	10	10	11	14	12	7	16	16	20	10
16	7	13	15	8	17	9	15	12	6	14	8	5	6	20	14	11	9	11	9	9	7	6	28	10	7	8	11	7	5	10	7	5	7	18	14	6	15	6	11	16	26	16	13	6	14	7	8	4	7	9	13	14	9	2	13	7	8	9	15	8	16	17	12	12	7	11	8	13	11	11	10	13	19	8	16	10	9	12	12	14	7	10	11	13	10	11	12	10	11	14	13	14	14	11	13	10	13	3	12	15	6	6	18	9	13	14	12	10	11	10	6	11	18	8	10	11	11	19	14	9	11	15	15	8	11	7	9	16	15	17	14	8	23	10	12	9	11	12	10	9	8	21	9	10	10	6	11	10	15	16	10	17	11	11	12	14	7	14	14	8	8	11	8	8	12	5	13	7	13	7	8	7	10	7	7	4	8	16	8	12	16	15	10	14	13	18	5	23	110	153	44	65	17	11	5	8	5	18	18	14	9	10	8	10	9	3	18	7	12	18	17	11	12	11	22	19	5	6	4	3	6	15	43	6	17	14	14	7	9	9	10	5	9	15	9	10	11	15	21	8	7	13	14	13	11	11	15	14	5	20	14	12	18	16	8	11	8	10	10	10	12	10	10	11	14	21	8	11	6	3	13	9	7	5	14	8	3	9	12	11	10	6	14	11	6	17	17	12	13	11	16	13	13	17	15	11	7	16	12
14	13	20	13	12	12	12	19	12	9	9	12	18	9	7	3	15	16	25	4	8	18	13	13	6	5	13	6	3	12	6	17	10	9	17	22	18	16	8	10	15	10	6	8	11	13	15	16	14	16	12	6	19	7	7	9	4	10	4	14	15	11	9	21	7	11	11	9	4	10	8	15	10	7	12	12	15	15	6	10	5	10	12	7	13	13	12	9	13	14	10	14	14	12	11	11	10	15	9	8	13	9	8	13	6	15	11	17	22	10	7	12	11	13	11	9	7	9	17	11	11	13	9	14	13	11	13	16	26	15	13	15	8	12	8	14	11	7	10	18	12	12	16	10	10	9	16	11	11	11	14	8	2	9	12	19	12	7	4	13	12	10	13	10	11	10	14	10	13	14	9	13	7	5	8	12	13	7	14	8	4	5	12	11	4	12	10	9	55	80	87	77	46	9	12	7	12	10	10	11	7	16	9	6	7	12	9	12	14	12	15	16	19	9	16	15	23	3	3	2	2	11	8	14	20	19	14	7	9	5	10	9	10	6	10	14	9	16	8	11	13	16	12	8	10	6	5	8	8	14	16	7	9	11	19	11	16	13	11	6	14	15	12	10	7	7	9	14	16	9	9	9	13	13	9	10	13	15	8	7	10	8	5	11	14	5	13	5	12	18	12	9	11	12	14	8	10	18	16	17
29	14	9	6	9	13	10	21	11	7	14	12	6	10	7	4	10	9	10	4	13	15	14	6	8	6	5	8	12	6	7	12	3	13	9	4	10	9	2	4	6	3	7	13	8	11	9	14	9	12	17	9	6	12	13	10	5	13	5	9	9	6	8	10	7	13	9	11	8	19	7	16	4	10	9	12	12	9	11	11	10	10	14	6	10	10	13	15	8	15	20	14	8	8	13	8	12	11	5	13	8	6	7	13	16	11	7	11	10	11	9	5	18	6	10	12	9	7	18	8	12	8	8	14	14	10	14	14	12	12	9	9	17	10	12	8	9	13	9	13	8	12	8	11	14	13	10	11	12	6	7	12	3	7	13	15	13	8	16	13	8	13	7	13	5	8	13	8	14	15	18	16	8	14	7	9	9	8	8	10	10	14	18	6	8	10	16	9	22	33	135	156	58	16	14	7	4	13	9	6	10	7	11	7	6	16	4	14	15	11	14	9	11	14	17	15	8	8	3	0	18	12	10	3	12	21	8	9	12	7	5	10	11	10	12	10	5	13	9	5	11	6	13	5	6	17	9	10	12	13	13	7	16	8	6	11	9	8	7	12	7	8	11	12	9	6	14	10	12	13	19	5	9	12	10	9	11	16	8	9	9	11	14	15	15	13	11	14	9	18	9	7	21	11	9	8	15	11	7	17
36	13	14	10	8	12	14	16	9	6	12	11	12	8	11	13	5	15	18	8	8	5	5	16	9	15	9	10	6	7	8	9	11	12	7	14	14	7	11	18	10	6	7	7	4	3	9	11	10	14	15	13	6	8	12	13	6	10	7	10	14	10	8	9	7	9	6	16	10	11	16	7	16	10	19	14	10	11	12	14	16	9	12	13	9	11	10	9	10	11	7	9	11	13	13	7	21	17	12	20	11	17	7	10	18	14	10	16	13	14	11	13	14	15	16	16	10	6	16	14	10	15	8	10	5	8	8	8	19	16	16	16	15	12	19	7	14	6	14	9	14	7	14	14	5	6	16	11	15	5	13	13	9	11	16	15	10	10	9	6	9	6	12	14	12	11	6	14	15	8	10	8	11	7	7	10	10	9	12	7	10	16	13	7	17	15	10	8	29	22	39	7	15	37	28	8	9	10	17	4	3	4	17	22	10	14	6	9	4	6	17	13	5	11	29	36	4	0	5	9	4	8	23	6	11	14	12	10	13	10	9	14	6	14	7	6	28	2	3	6	8	1	8	6	3	2	5	9	13	17	17	9	16	8	11	18	10	12	11	13	10	8	12	8	11	5	11	11	12	10	11	15	13	13	11	20	10	16	12	7	8	10	17	14	5	14	11	11	9	8	14	8	11	16	5	8	12	7	3	7
12	9	15	6	13	19	9	8	3	3	6	19	2	8	11	22	10	7	12	14	5	5	14	20	12	13	16	12	12	5	12	16	13	7	8	15	18	10	4	11	1	5	12	7	3	4	16	9	14	21	9	10	12	7	5	9	10	17	14	18	12	13	11	16	5	9	9	9	11	14	15	18	13	18	19	5	8	10	10	7	7	16	10	9	7	15	12	9	12	9	8	16	11	10	8	12	11	14	6	10	5	11	9	11	15	19	9	17	10	7	9	10	10	8	19	17	16	14	13	9	11	15	11	10	10	11	14	9	15	11	10	8	18	15	5	12	6	14	10	11	11	3	20	10	12	9	5	11	15	14	11	7	17	13	9	9	12	4	16	7	12	8	10	7	10	14	19	10	6	12	8	11	13	7	10	6	11	14	11	9	13	12	9	7	6	7	15	9	10	3	5	6	12	100	20	8	9	12	12	14	9	12	7	8	15	14	8	4	10	18	11	14	14	10	12	5	2	2	1	21	8	36	15	17	15	14	8	4	14	13	8	9	12	11	11	6	12	11	4	0	7	0	7	3	1	3	1	6	6	19	18	13	7	11	5	14	6	8	6	14	14	9	20	14	19	15	16	6	11	6	18	8	14	16	10	14	20	15	13	9	12	12	6	13	10	12	15	15	12	18	17	13	12	10	5	6	0	3	0	1
9	17	2	8	6	11	14	5	6	4	9	9	13	16	9	12	9	9	15	18	15	17	21	14	9	4	11	8	9	10	13	12	26	9	11	10	1	14	11	13	18	15	3	10	9	15	15	39	20	9	12	14	15	15	10	18	7	15	11	9	10	12	15	15	10	2	9	9	13	15	10	11	12	10	18	14	10	14	11	13	8	6	12	9	10	12	10	8	8	9	20	11	12	13	9	16	8	10	10	12	8	15	11	4	13	10	18	10	11	8	12	14	10	7	9	12	13	11	10	11	15	9	10	24	6	10	6	9	12	10	4	4	8	9	8	15	13	11	8	13	9	13	20	15	15	9	12	12	6	11	11	16	7	11	15	19	29	14	8	22	7	8	12	11	12	7	8	19	11	13	18	4	6	8	10	5	11	7	8	9	8	15	7	13	9	27	20	9	22	8	6	3	2	19	46	2	8	5	9	11	17	13	20	9	17	4	12	10	11	13	7	14	12	9	8	10	6	3	8	15	11	15	11	8	16	8	7	9	4	10	12	10	6	5	28	5	5	4	3	5	1	3	5	3	2	2	4	7	5	9	9	9	15	5	11	15	14	21	22	10	13	7	12	13	9	9	7	13	10	8	6	14	7	10	11	7	11	12	6	8	9	12	7	11	13	11	9	7	4	4	8	1	4	3	3	8	1	0	2	2
