Quartz_hkl,2theta,height,fwhm
(100),20.871527798734895,184.0,
(101),26.653626895777837,117.0,
(110),36.52998691413732,106.0,
(102),39.47117026985858,89.0,
(112),50.10789303074827,197.0,2.926186062969194
(211),59.87562980017486,176.0,1.085445364336607
(203),68.09757418094112,90.0,5.822913158032513
