Dolomite_hkl,2theta,height,fwhm
(012),23.152616026325536,112.0,
(104),31.098824467492932,3285.0,0.2815582072333527
(006),35.995226304006174,86.0,
(015),38.47684976039599,86.0,
(113),41.0921633693186,365.0,0.6204141534174283
(202),45.77131870796607,81.0,
(018),50.52567475741323,389.0,1.2191244410017745
(116),50.98523465674467,426.0,1.1324914857890533
(021),60.895017213237345,67.0,3.9756109109436863
