Dolomite_hkl,2theta,height,fwhm
(012),23.152616026325536,132.0,
(104),30.973489949493445,1315.0,0.5292133972048667
(006),36.01193757307277,108.0,
(015),38.47684976039599,86.0,
(113),41.15900844558499,421.0,0.6265387906209128
(202),45.79638561156596,106.0,7.777277171220639
(018),50.517319122879925,342.0,1.5040434314991913
(116),51.01865719487787,438.0,1.3067787082213513
(021),60.86159467510415,98.0,2.387125208691792
