Dolomite_hkl,2theta,height,fwhm
(012),23.18603856445873,111.0,
(104),31.073757563893032,3073.0,0.25209806375120536
(006),35.978515034939576,85.0,
(015),38.49356102946259,80.0,
(113),41.200786618251485,701.0,0.3314846703807177
(202),45.77131870796607,100.0,3.183496757186937
(018),50.65936490994601,544.0,0.9579252936588887
(116),50.92674521501158,355.0,1.3068378573266415
(021),60.869950309637446,64.0,12.675497587014654
