Dolomite_hkl,2theta,height,fwhm
(012),23.160971660858834,113.0,
(104),31.006912487626643,1243.0,0.37285724499336936
(006),36.01193757307277,92.0,
(015),38.510272298529195,99.0,
(113),41.133941541985095,309.0,0.6161534429510382
(202),45.762963073432765,90.0,
(018),50.48389658474673,228.0,1.5215992769070468
(116),50.96016775314477,259.0,1.4527663241895965
(021),60.92843975137054,73.0,
