Dolomite_hkl,2theta,height,fwhm
(012),23.089948664488094,82.0,
(104),31.02780142916632,634.0,0.34854932440391906
(006),36.00775958469077,61.0,
(015),38.58129500734434,71.0,2.3151590354766043
(113),41.154830429997915,177.0,0.5761906283132632
(202),45.81727447493523,63.0,
(018),50.61340867169871,171.0,1.1667210592944741
(116),51.01447912717718,147.0,1.241229503360998
(021),60.890839093334726,44.0,0.32865495657264887
