Quartz_hkl,2theta,height,fwhm
(100),20.838105260601697,141.0,
(101),26.661982530311136,89.0,
(110),36.50492001053742,89.0,
(102),39.39596955905889,119.0,0.5398221964349617
(112),50.12460429981487,118.0,4.760746562525405
(211),59.87562980017486,151.0,0.6987082877163289
(203),68.09757418094112,69.0,12.820781182462383
