Dolomite_hkl,2theta,height,fwhm
(012),23.13590475725894,116.0,
(104),31.140602640159425,3366.0,0.29414246570404146
(006),35.98687066947288,87.0,
(015),38.485205394929295,82.0,
(113),41.12558590745179,374.0,0.6724469357015863
(202),45.77967434249936,105.0,3.131134780778268
(018),50.53403039194652,314.0,1.4807868818004621
(116),50.968523387678076,467.0,1.1594410945782485
(021),60.920084116837245,69.0,4.8869838427321355
