Dolomite_hkl,2theta,height,fwhm
(012),23.13590475725894,133.0,
(104),31.132247005626127,3588.0,0.2825685810796763
(006),36.02029320760607,117.0,
(015),38.50191666399589,106.0,
(113),41.14229717651839,455.0,0.5700202319438432
(202),45.77967434249936,96.0,7.109780611851285
(018),50.55074166101312,366.0,1.3181013476279233
(116),50.98523465674467,456.0,1.1998140268859245
(021),60.828172136970956,82.0,10.008483489417273
