Quartz_hkl,2theta,height,fwhm
(100),20.854816529668298,197.0,
(101),26.62855999217794,221.0,0.6562573657577744
(110),36.55505381773721,113.0,
(102),39.454459000791985,109.0,7.2407063311418725
(112),50.116248665281574,153.0,2.9725788788102676
(211),59.825495992975064,207.0,0.5727787472576509
(203),68.13099671907432,97.0,5.693780040025963
