Dolomite_hkl,2theta,height,fwhm
(012),23.127549122725636,149.0,
(104),31.123891371092828,5128.0,0.24016378070950495
(006),35.98687066947288,116.0,
(015),,,
(113),41.17571971465159,672.0,0.41664232195586237
(202),45.56242784463359,109.0,2.9833230702666
(018),50.50060785381333,418.0,1.2047168276376965
(116),51.00194592581127,455.0,1.164181764119789
(021),,,
