Quartz_hkl,2theta,height,fwhm
(100),20.871527798734895,193.0,
(101),26.72882760657753,465.0,0.29403254111040056
(110),36.57176508680381,128.0,
(102),39.44610336625868,102.0,
(112),50.09953739621498,174.0,2.94523931998431
(211),59.81714035844177,211.0,0.783097031489568
(203),68.12264108454102,115.0,1.8868460304711192
