Dolomite_hkl,2theta,height,fwhm
(012),23.13590475725894,118.0,
(104),31.165669543759325,4401.0,0.22498908901274817
(006),35.96180376587298,91.0,
(015),,,
(113),41.18407534918489,582.0,0.46616354597873055
(202),45.65433982449988,103.0,2.7975114336267737
(018),50.50060785381333,262.0,1.3676915172867865
(116),51.01865719487787,435.0,1.1175860131966857
(021),,,
