Quartz_hkl,2theta,height,fwhm
(100),20.879883433268194,182.0,
(101),26.595137454044742,109.0,
(110),36.53834254867061,85.0,
(102),39.49623717345848,92.0,
(112),50.07447049261508,144.0,3.0806790465336746
(211),59.81714035844177,138.0,1.753429906812805
(203),68.12264108454102,82.0,6.029903344059072
