Quartz_hkl,2theta,height,fwhm
(100),20.846460895135,170.0,
(101),26.62855999217794,95.0,
(110),36.58012072133711,88.0,
(102),39.46281463532528,127.0,0.9016169431668288
(112),50.12460429981487,94.0,5.36139952974731
(211),59.80878472390847,101.0,2.169654273219784
(203),68.08086291187452,53.0,12.505947836276462
