Quartz_hkl,2theta,height,fwhm
(100),20.879883433268194,215.0,
(101),26.503225474178453,133.0,
(110),36.51327564507072,103.0,
(102),39.39596955905889,88.0,
(112),50.09953739621498,136.0,3.5083220496689407
(211),59.850562896574964,179.0,0.6962295827351568
(203),68.13935235360762,109.0,1.720019478294887
