Dolomite_hkl,2theta,height,fwhm
(012),,,
(104),31.01526812013609,6064.0,0.17930799609955628
(006),,,
(015),,,
(113),41.16736407730453,2423.0,0.1771190840487975
(202),,,
(018),50.567452926534564,1520.0,0.10181616704034013
(116),50.91838957690582,161.0,1.1442146245905533
(021),,,
