Quartz_hkl,2theta,height,fwhm
(100),20.8213939915351,171.0,
(101),26.61184872311134,126.0,
(110),36.51327564507072,106.0,
(102),39.454459000791985,90.0,
(112),50.13295993434817,196.0,2.8557946343941296
(211),59.81714035844177,165.0,1.0335128331261387
(203),68.08086291187452,85.0,7.015638910221085
