Dolomite_hkl,2theta,height,fwhm
(012),23.13590475725894,128.0,
(104),31.065401929359734,1862.0,0.25080272615150534
(006),35.97015940040628,87.0,
(015),38.510272298529195,74.0,
(113),41.12558590745179,298.0,0.49091673892724685
(202),45.77967434249936,70.0,
(018),50.53403039194652,252.0,1.1503918259238546
(116),50.968523387678076,237.0,1.2096869895583708
(021),60.895017213237345,86.0,3.6124193298962908
