Dolomite_hkl,2theta,height,fwhm
(012),23.127549122725636,136.0,
(104),31.082113198426335,2218.0,0.4605994401313005
(006),35.978515034939576,106.0,
(015),38.53533920212909,91.0,
(113),41.083807734785296,278.0,0.9897448048372084
(202),45.79638561156596,111.0,3.6950107983843594
(018),50.55909729554642,366.0,1.5320782493719705
(116),51.01030156034457,502.0,1.2251765635757792
(021),60.87830594417075,75.0,3.9330440995830145
