Dolomite_hkl,2theta,height,fwhm
(012),23.17768292992543,110.0,
(104),31.03197939122654,1106.0,0.40733375343489087
(006),36.02029320760607,78.0,
(015),38.49356102946259,77.0,
(113),41.19243098371819,324.0,0.5264049755978419
(202),45.84651941876576,69.0,
(018),50.53403039194652,196.0,1.4218106876805123
(116),51.01030156034457,236.0,1.254791347510242
(021),60.88666157870405,63.0,11.344697001187313
