Dolomite_hkl,2theta,height,fwhm
(012),23.11083785365904,111.0,
(104),31.098824467492932,2266.0,0.3172952686749113
(006),36.01193757307277,88.0,
(015),38.552050471195685,86.0,8.380380066339981
(113),41.12558590745179,370.0,0.6261503628390983
(202),45.788029977032664,87.0,8.379987280101233
(018),50.52567475741323,369.0,1.2448666684831267
(116),50.993590291277975,438.0,1.0942310454633173
(021),60.895017213237345,78.0,2.6212819193035273
