Dolomite_hkl,2theta,height,fwhm
(012),23.119193488192337,97.0,
(104),31.040335025759838,2622.0,0.29104876389207135
(006),35.995226304006174,76.0,
(015),38.52698356759579,71.0,
(113),41.16736408011829,776.0,0.30346300439712337
(202),45.82145251516586,63.0,
(018),50.50896348834663,419.0,1.0977413811801
(116),51.04372409847777,499.0,0.9934953974283545
(021),60.65270381177167,65.0,0.1809205429584111
