Dolomite_hkl,2theta,height,fwhm
(012),23.152616026325536,139.0,
(104),31.040335025759838,1367.0,0.355364489463156
(006),35.978515034939576,110.0,1.7939547342993052
(015),38.485205394929295,77.0,
(113),41.133941541985095,319.0,0.560630940128469
(202),45.74625180436617,69.0,
(018),50.53403039194652,248.0,1.3487857924898634
(116),51.01865719487787,285.0,1.2010110557012865
(021),60.93679538590384,91.0,2.9898375193057873
