Quartz_hkl,2theta,height,fwhm
(100),20.871527798734895,183.0,0.32999782814547274
(101),26.645271261244538,426.0,0.2447262584966765
(110),36.546698183203915,115.0,0.5643125234437676
(102),39.429392097192085,89.0,3.774642075352446
(112),50.14131556888147,169.0,1.6820091259210344
(211),59.84220726204167,277.0,0.4040616534453463
(203),68.10592981547443,96.0,1.4850283575264882
