Quartz_hkl,2theta,height,fwhm
(100),20.871527798734895,214.0,
(101),26.661982530311136,113.0,
(110),36.546698183203915,94.0,
(102),39.454459000791985,91.0,
(112),50.116248665281574,191.0,2.846356398807565
(211),59.833851627508366,161.0,0.8425804590749237
(203),68.08921854640782,88.0,1.955593413110762
