Dolomite_hkl,2theta,height,fwhm
(012),23.17768292992543,129.0,
(104),30.981845584026743,1572.0,0.5158581568127758
(006),36.01193757307277,108.0,
(015),38.510272298529195,91.0,
(113),41.15065281105169,454.0,0.6037693559714228
(202),45.788029977032664,94.0,
(018),50.609231102746215,450.0,1.2513557432012092
(116),50.968523387678076,436.0,1.2569261662234155
(021),60.920084116837245,82.0,3.7006081108909683
