Dolomite_hkl,2theta,height,fwhm
(012),23.169327295392133,112.0,
(104),31.098824467492932,3301.0,0.2987163536837194
(006),36.02029320760607,97.0,
(015),38.51862793306249,75.0,
(113),41.1005190038519,420.0,0.6812607426192656
(202),45.762963073432765,97.0,7.382236267449606
(018),50.53403039194652,407.0,1.3870602004875678
(116),50.97687902221137,466.0,1.223126545299266
(021),60.92843975137054,70.0,3.308309048028093
