Quartz_hkl,2theta,height,fwhm
(100),20.871527798734895,202.0,
(101),26.620204357644642,107.0,
(110),36.521631279604016,110.0,
(102),39.44610336625868,101.0,
(112),50.14131556888147,186.0,3.457375889111738
(211),59.77536218577527,155.0,1.679880428551833
(203),68.09757418094112,95.0,5.713694835385169
