Quartz_hkl,2theta,height,fwhm
(100),20.854816529668298,162.0,
(101),26.645271261244538,202.0,0.4750526383619409
(110),36.55505381773721,99.0,
(102),39.41268082812549,81.0,
(112),50.12460429981487,149.0,2.8218166736742134
(211),59.858918531108266,164.0,0.6475616763306746
(203),68.11428545000773,102.0,1.8290483993391575
