Quartz_hkl,2theta,height,fwhm
(100),20.854816529668298,173.0,
(101),26.63691562671124,102.0,
(110),36.53834254867061,87.0,
(102),39.479525904391885,82.0,
(112),50.091181761681675,112.0,3.5917748905200995
(211),59.925763607374655,215.0,0.5327335441876144
(203),68.11428545000773,82.0,5.671513796276322
