Quartz_hkl,2theta,height,fwhm
(100),20.846460895135,151.0,
(101),26.645271261244538,81.0,
(110),36.55505381773721,76.0,
(102),39.44610336625868,81.0,
(112),50.10789303074827,124.0,2.878516096721519
(211),59.900696703774756,108.0,1.6678642303182372
(203),68.12264108454102,64.0,1.4288135051941282
