Quartz_hkl,2theta,height,fwhm
(100),20.863172164201597,182.0,
(101),26.703760702977632,154.0,0.5952715763480931
(110),36.47985310693752,90.0,
(102),39.44610336625868,80.0,
(112),50.08282612714837,167.0,3.112492853732384
(211),59.925763607374655,242.0,0.4752405872886314
(203),68.13099671907432,88.0,5.801653602860441
