Dolomite_hkl,2theta,height,fwhm
(012),23.144260391792237,116.0,
(104),31.165669543759325,2819.0,0.2710839782471304
(006),36.003581938539476,90.0,
(015),38.51862793306249,85.0,
(113),41.17571971465159,438.0,0.5049936621062656
(202),45.82145251516586,98.0,3.233630564386729
(018),50.50060785381333,256.0,1.3856427267720903
(116),50.96016775314477,393.0,1.186732204687715
(021),60.87830594417075,70.0,12.289049489849582
