Dolomite_hkl,2theta,height,fwhm
(012),23.152616026325536,142.0,
(104),31.11553573655953,3199.0,0.3981572307780752
(006),36.028648842139376,92.0,
(015),38.485205394929295,89.0,
(113),41.12558590745179,407.0,0.8060729785064993
(202),45.77967434249936,101.0,6.717154284422911
(018),50.52567475741323,418.0,1.4576166681381935
(116),51.00194592581127,501.0,1.2978781990845505
(021),60.92843975137054,84.0,3.1064796040974016
