Quartz_hkl,2theta,height,fwhm
(100),20.888239067801493,219.0,
(101),26.63691562671124,115.0,
(110),36.56340945227051,109.0,
(102),39.429392097192085,91.0,
(112),50.07447049261508,170.0,2.9878205115131067
(211),59.79207345484187,165.0,0.9981263885460763
(203),68.08921854640782,99.0,5.727918029366073
