Dolomite_hkl,2theta,height,fwhm
(012),23.13590475725894,146.0,
(104),30.990201218560042,1826.0,0.5149914596870175
(006),36.01193757307277,118.0,
(015),38.51862793306249,86.0,
(113),41.0921633693186,359.0,0.783725536455556
(202),45.788029977032664,96.0,
(018),50.492252219280026,313.0,1.5818023249870734
(116),51.035368463944465,514.0,1.2215937687683294
(021),60.91172848230394,73.0,10.78365338045215
