Quartz_hkl,2theta,height,fwhm
(100),20.879883433268194,188.0,
(101),26.645271261244538,101.0,
(110),36.546698183203915,100.0,
(102),39.40432519359219,90.0,
(112),50.116248665281574,169.0,3.1593002321842576
(211),59.93411924190796,186.0,0.7429123211779753
(203),68.12264108454102,91.0,5.604939750569066
