Quartz_hkl,2theta,height,fwhm
(100),20.8213939915351,162.0,
(101),26.670338164844434,100.0,
(110),36.454786203337626,92.0,
(102),,,
(112),50.09953739621498,107.0,3.66559946218635
(211),59.86727416564156,202.0,0.6295970620840876
(203),67.98059529747493,106.0,1.034606604533849
