Quartz_hkl,2theta,height,fwhm
(100),20.854816529668298,160.0,
(101),26.670338164844434,90.0,
(110),36.546698183203915,77.0,
(102),39.42103646265879,86.0,8.380380066339981
(112),50.10789303074827,143.0,3.0483443686108203
(211),59.833851627508366,182.0,0.7637049963435345
(203),68.12264108454102,74.0,7.133640836724005
