Quartz_hkl,2theta,height,fwhm
(100),20.90495033686809,138.0,1.5612702069148625
(101),26.60349308857804,195.0,0.39824473391982096
(110),36.51327564507072,89.0,2.161409227207116
(102),39.429392097192085,74.0,
(112),50.19980501061456,155.0,1.6746753732484763
(211),59.89234106924146,200.0,0.49013349113635485
(203),68.12264108454102,58.0,1.5040142159938341
