Dolomite_hkl,2theta,height,fwhm
(012),23.152616026325536,121.0,
(104),31.01526812215994,1764.0,0.4820870315150927
(006),36.003581938539476,88.0,
(015),38.49356102946259,87.0,
(113),41.083807734785296,325.0,0.8122380788788561
(202),45.788029977032664,95.0,
(018),50.47554095021343,321.0,1.6190341229426437
(116),50.98523465674467,476.0,1.2327655616072946
(021),60.90337284777065,69.0,5.104258192713026
