Dolomite_hkl,2theta,height,fwhm
(012),23.160971660858834,161.0,
(104),30.990201218560042,1872.0,0.5348553586446272
(006),36.003581938539476,113.0,
(015),38.52698356759579,109.0,
(113),41.14229717651839,431.0,0.728619523102239
(202),45.79638561156596,107.0,
(018),50.57580856461302,432.0,1.3662694018054324
(116),51.00194592581127,470.0,1.2586843779104768
(021),60.920084116837245,73.0,
