Quartz_hkl,2theta,height,fwhm
(100),20.846460895135,152.0,
(101),26.645271261244538,90.0,
(110),36.58012072133711,79.0,
(102),39.42103646265879,94.0,1.01718856186951
(112),50.116248665281574,96.0,4.880247609748864
(211),59.87562980017486,165.0,0.5750984466028797
(203),68.06415164280793,74.0,1.2916954000323102
