Quartz_hkl,2theta,height,fwhm
(100),20.89659470233479,180.0,
(101),26.63691562671124,89.0,
(110),36.56340945227051,81.0,
(102),39.46281463532528,75.0,
(112),50.10789303074827,167.0,2.7410766210007154
(211),59.825495992975064,190.0,0.6325911644585176
(203),68.08086291187452,84.0,1.374899768086408
