Quartz_hkl,2theta,height,fwhm
(100),20.863172164201597,176.0,
(101),26.503225474178453,107.0,
(110),36.588476355870405,103.0,
(102),39.63828296052456,105.0,4.431439045679063
(112),50.14967120341477,146.0,3.0725946988358785
(211),59.80042908937517,182.0,0.6389942630419227
(203),67.90539458667524,111.0,1.0866241596976352
