Dolomite_hkl,2theta,height,fwhm
(012),23.152616026325536,105.0,
(104),31.090468832959633,2252.0,0.29024835747249256
(006),35.97015940040628,74.0,
(015),38.49356102946259,82.0,
(113),41.14229717651839,395.0,0.4981549731281163
(202),45.77131870796607,86.0,6.7847752410388225
(018),50.50896348834663,290.0,1.2471147829406775
(116),51.035368463944465,350.0,1.114776687300207
(021),60.895017213237345,71.0,5.076205761897292
