Dolomite_hkl,2theta,height,fwhm
(012),23.127549122725636,133.0,
(104),31.10718010202623,1809.0,0.3371677583497572
(006),35.995226304006174,102.0,4.026690529552461
(015),38.50191666399589,88.0,
(113),41.225853521851384,492.0,0.4384351412549563
(202),45.83816378423246,109.0,2.85356313359253
(018),50.48389658474673,305.0,1.5332835122560624
(116),50.96016775314477,337.0,1.5147345281262758
(021),60.87830594417075,77.0,3.8603650479732963
