Dolomite_hkl,2theta,height,fwhm
(012),23.13590475725894,118.0,
(104),31.073757563893032,2388.0,0.4464173240384177
(006),36.003581938539476,99.0,
(015),38.52698356759579,82.0,
(113),41.21749788731808,520.0,0.6072974165413001
(202),45.79638561156596,111.0,6.429597473112004
(018),50.55074166101312,401.0,1.4174906708975925
(116),50.98523465674467,507.0,1.1846007253418662
(021),60.87830594417075,78.0,3.006635826232113
