Dolomite_hkl,2theta,height,fwhm
(012),,,
(104),31.05704629279933,15858.0,0.16704250493458517
(006),,,
(015),,,
(113),41.22585351903307,6659.0,0.09046769402865351
(202),,,
(018),50.65100927186106,3483.0,0.11448588994233688
(116),51.118924805689396,850.0,0.31738865226269297
(021),,,
