Dolomite_hkl,2theta,height,fwhm
(012),23.169327295392133,110.0,
(104),31.057046294826435,2317.0,0.3126226926705584
(006),36.01193757307277,70.0,
(015),38.50191666399589,64.0,
(113),41.1005190038519,442.0,0.4868549721402218
(202),45.82145251516586,82.0,3.0334932229462837
(018),50.50060785381333,286.0,1.2478855324304803
(116),51.04372409847777,393.0,1.0476446498478182
(021),60.91172848230394,59.0,3.07351138580421
