Dolomite_hkl,2theta,height,fwhm
(012),,,
(104),31.048690658266683,38144.0,0.2094698706050906
(006),,,
(015),,,
(113),41.217497884500425,3864.0,0.17482490181816246
(202),,,
(018),50.63429800279576,795.0,0.31521192164495204
(116),51.16070297835264,1568.0,0.25062591012381574
(021),,,
